,date,change,name
821,2015-04-30,1,삼성전자
822,2015-05-04,0,삼성전자
823,2015-05-06,0,삼성전자
824,2015-05-07,1,삼성전자
825,2015-05-08,0,삼성전자
826,2015-05-11,0,삼성전자
827,2015-05-12,0,삼성전자
828,2015-05-13,1,삼성전자
829,2015-05-14,1,삼성전자
830,2015-05-15,0,삼성전자
831,2015-05-18,0,삼성전자
832,2015-05-19,1,삼성전자
833,2015-05-20,1,삼성전자
834,2015-05-21,0,삼성전자
835,2015-05-22,0,삼성전자
836,2015-05-26,1,삼성전자
837,2015-05-27,0,삼성전자
838,2015-05-28,0,삼성전자
839,2015-05-29,0,삼성전자
840,2015-06-01,0,삼성전자
841,2015-06-02,1,삼성전자
842,2015-06-03,0,삼성전자
843,2015-06-04,1,삼성전자
844,2015-06-05,1,삼성전자
845,2015-06-08,0,삼성전자
846,2015-06-09,0,삼성전자
847,2015-06-10,0,삼성전자
848,2015-06-11,0,삼성전자
849,2015-06-12,1,삼성전자
850,2015-06-15,0,삼성전자
851,2015-06-16,0,삼성전자
852,2015-06-17,0,삼성전자
853,2015-06-18,1,삼성전자
854,2015-06-19,1,삼성전자
855,2015-06-22,1,삼성전자
856,2015-06-23,1,삼성전자
857,2015-06-24,0,삼성전자
858,2015-06-25,0,삼성전자
859,2015-06-26,1,삼성전자
860,2015-06-29,1,삼성전자
861,2015-06-30,0,삼성전자
862,2015-07-01,1,삼성전자
863,2015-07-02,1,삼성전자
864,2015-07-03,0,삼성전자
865,2015-07-06,0,삼성전자
866,2015-07-07,1,삼성전자
867,2015-07-08,0,삼성전자
868,2015-07-09,1,삼성전자
869,2015-07-10,0,삼성전자
870,2015-07-13,1,삼성전자
871,2015-07-14,0,삼성전자
872,2015-07-15,1,삼성전자
873,2015-07-16,1,삼성전자
874,2015-07-17,1,삼성전자
875,2015-07-20,0,삼성전자
876,2015-07-21,0,삼성전자
877,2015-07-22,0,삼성전자
878,2015-07-23,0,삼성전자
879,2015-07-24,0,삼성전자
880,2015-07-27,1,삼성전자
881,2015-07-28,0,삼성전자
882,2015-07-29,1,삼성전자
883,2015-07-30,0,삼성전자
884,2015-07-31,0,삼성전자
885,2015-08-03,0,삼성전자
886,2015-08-04,1,삼성전자
887,2015-08-05,0,삼성전자
888,2015-08-06,0,삼성전자
889,2015-08-07,1,삼성전자
890,2015-08-10,1,삼성전자
891,2015-08-11,1,삼성전자
892,2015-08-12,0,삼성전자
893,2015-08-13,0,삼성전자
894,2015-08-17,0,삼성전자
895,2015-08-18,1,삼성전자
896,2015-08-19,1,삼성전자
897,2015-08-20,0,삼성전자
898,2015-08-21,0,삼성전자
899,2015-08-24,0,삼성전자
900,2015-08-25,0,삼성전자
901,2015-08-26,0,삼성전자
902,2015-08-27,0,삼성전자
903,2015-08-28,1,삼성전자
904,2015-08-31,1,삼성전자
905,2015-09-01,0,삼성전자
906,2015-09-02,1,삼성전자
907,2015-09-03,1,삼성전자
908,2015-09-04,1,삼성전자
909,2015-09-07,0,삼성전자
910,2015-09-08,1,삼성전자
911,2015-09-09,1,삼성전자
912,2015-09-10,0,삼성전자
913,2015-09-11,0,삼성전자
914,2015-09-14,1,삼성전자
915,2015-09-15,0,삼성전자
916,2015-09-16,1,삼성전자
917,2015-09-17,1,삼성전자
918,2015-09-18,1,삼성전자
919,2015-09-21,0,삼성전자
920,2015-09-22,0,삼성전자
921,2015-09-23,0,삼성전자
922,2015-09-24,0,삼성전자
923,2015-09-25,0,삼성전자
924,2015-09-30,1,삼성전자
925,2015-10-01,0,삼성전자
926,2015-10-02,0,삼성전자
927,2015-10-05,0,삼성전자
928,2015-10-06,1,삼성전자
929,2015-10-07,1,삼성전자
930,2015-10-08,1,삼성전자
931,2015-10-12,0,삼성전자
932,2015-10-13,0,삼성전자
933,2015-10-14,1,삼성전자
934,2015-10-15,1,삼성전자
935,2015-10-16,0,삼성전자
936,2015-10-19,0,삼성전자
937,2015-10-20,1,삼성전자
938,2015-10-21,1,삼성전자
939,2015-10-22,1,삼성전자
940,2015-10-23,1,삼성전자
941,2015-10-26,1,삼성전자
942,2015-10-27,1,삼성전자
943,2015-10-28,1,삼성전자
944,2015-10-29,1,삼성전자
945,2015-10-30,1,삼성전자
946,2015-11-02,1,삼성전자
947,2015-11-03,0,삼성전자
948,2015-11-04,0,삼성전자
949,2015-11-05,1,삼성전자
950,2015-11-06,0,삼성전자
951,2015-11-09,1,삼성전자
952,2015-11-10,0,삼성전자
953,2015-11-11,1,삼성전자
954,2015-11-12,0,삼성전자
955,2015-11-13,0,삼성전자
956,2015-11-16,0,삼성전자
957,2015-11-17,1,삼성전자
958,2015-11-18,1,삼성전자
959,2015-11-19,1,삼성전자
960,2015-11-20,0,삼성전자
961,2015-11-23,0,삼성전자
962,2015-11-24,1,삼성전자
963,2015-11-25,0,삼성전자
964,2015-11-26,1,삼성전자
965,2015-11-27,0,삼성전자
966,2015-11-30,0,삼성전자
967,2015-12-01,1,삼성전자
968,2015-12-02,0,삼성전자
969,2015-12-03,0,삼성전자
970,2015-12-04,0,삼성전자
971,2015-12-07,0,삼성전자
972,2015-12-08,0,삼성전자
973,2015-12-09,1,삼성전자
974,2015-12-10,1,삼성전자
975,2015-12-11,1,삼성전자
976,2015-12-14,0,삼성전자
977,2015-12-15,1,삼성전자
978,2015-12-16,1,삼성전자
979,2015-12-17,0,삼성전자
980,2015-12-18,0,삼성전자
981,2015-12-21,1,삼성전자
982,2015-12-22,1,삼성전자
983,2015-12-23,1,삼성전자
984,2015-12-24,0,삼성전자
985,2015-12-28,0,삼성전자
986,2015-12-29,0,삼성전자
987,2015-12-30,1,삼성전자
988,2016-01-04,0,삼성전자
989,2016-01-05,1,삼성전자
990,2016-01-06,0,삼성전자
991,2016-01-07,0,삼성전자
992,2016-01-08,1,삼성전자
993,2016-01-11,0,삼성전자
994,2016-01-12,0,삼성전자
995,2016-01-13,1,삼성전자
996,2016-01-14,0,삼성전자
997,2016-01-15,0,삼성전자
998,2016-01-18,0,삼성전자
999,2016-01-19,1,삼성전자
1000,2016-01-20,0,삼성전자
1001,2016-01-21,0,삼성전자
1002,2016-01-22,1,삼성전자
1003,2016-01-25,0,삼성전자
1004,2016-01-26,0,삼성전자
1005,2016-01-27,1,삼성전자
1006,2016-01-28,0,삼성전자
1007,2016-01-29,1,삼성전자
1008,2016-02-01,1,삼성전자
1009,2016-02-02,0,삼성전자
1010,2016-02-03,0,삼성전자
1011,2016-02-04,1,삼성전자
1012,2016-02-05,1,삼성전자
1013,2016-02-11,0,삼성전자
1014,2016-02-12,0,삼성전자
1015,2016-02-15,1,삼성전자
1016,2016-02-16,1,삼성전자
1017,2016-02-17,1,삼성전자
1018,2016-02-18,1,삼성전자
1019,2016-02-19,1,삼성전자
1020,2016-02-22,0,삼성전자
1021,2016-02-23,1,삼성전자
1022,2016-02-24,0,삼성전자
1023,2016-02-25,1,삼성전자
1024,2016-02-26,0,삼성전자
1025,2016-02-29,1,삼성전자
1026,2016-03-02,1,삼성전자
1027,2016-03-03,1,삼성전자
1028,2016-03-04,0,삼성전자
1029,2016-03-07,1,삼성전자
1030,2016-03-08,0,삼성전자
1031,2016-03-09,1,삼성전자
1032,2016-03-10,1,삼성전자
1033,2016-03-11,1,삼성전자
1034,2016-03-14,1,삼성전자
1035,2016-03-15,0,삼성전자
1036,2016-03-16,1,삼성전자
1037,2016-03-17,1,삼성전자
1038,2016-03-18,1,삼성전자
1039,2016-03-21,0,삼성전자
1040,2016-03-22,1,삼성전자
1041,2016-03-23,1,삼성전자
1042,2016-03-24,1,삼성전자
1043,2016-03-25,1,삼성전자
1044,2016-03-28,1,삼성전자
1045,2016-03-29,0,삼성전자
1046,2016-03-30,1,삼성전자
1047,2016-03-31,1,삼성전자
1048,2016-04-01,0,삼성전자
1049,2016-04-04,1,삼성전자
1050,2016-04-05,0,삼성전자
1051,2016-04-06,1,삼성전자
1052,2016-04-07,0,삼성전자
1053,2016-04-08,0,삼성전자
1054,2016-04-11,1,삼성전자
1055,2016-04-12,1,삼성전자
1056,2016-04-14,1,삼성전자
1057,2016-04-15,0,삼성전자
1058,2016-04-18,0,삼성전자
1059,2016-04-19,0,삼성전자
1060,2016-04-20,1,삼성전자
1061,2016-04-21,0,삼성전자
1062,2016-04-22,0,삼성전자
1063,2016-04-25,1,삼성전자
1064,2016-04-26,1,삼성전자
1065,2016-04-27,1,삼성전자
1066,2016-04-28,0,삼성전자
1067,2016-04-29,0,삼성전자
1068,2016-05-02,1,삼성전자
1069,2016-05-03,1,삼성전자
1070,2016-05-04,1,삼성전자
1071,2016-05-09,1,삼성전자
1072,2016-05-10,0,삼성전자
1073,2016-05-11,0,삼성전자
1074,2016-05-12,0,삼성전자
1075,2016-05-13,0,삼성전자
1076,2016-05-16,0,삼성전자
1077,2016-05-17,1,삼성전자
1078,2016-05-18,1,삼성전자
1079,2016-05-19,1,삼성전자
1080,2016-05-20,0,삼성전자
1081,2016-05-23,1,삼성전자
1082,2016-05-24,0,삼성전자
1083,2016-05-25,1,삼성전자
1084,2016-05-26,1,삼성전자
1085,2016-05-27,0,삼성전자
1086,2016-05-30,0,삼성전자
1087,2016-05-31,1,삼성전자
1088,2016-06-01,1,삼성전자
1089,2016-06-02,1,삼성전자
1090,2016-06-03,1,삼성전자
1091,2016-06-07,1,삼성전자
1092,2016-06-08,1,삼성전자
1093,2016-06-09,1,삼성전자
1094,2016-06-10,0,삼성전자
1095,2016-06-13,0,삼성전자
1096,2016-06-14,1,삼성전자
1097,2016-06-15,1,삼성전자
1098,2016-06-16,0,삼성전자
1099,2016-06-17,1,삼성전자
1100,2016-06-20,1,삼성전자
1101,2016-06-21,1,삼성전자
1102,2016-06-22,0,삼성전자
1103,2016-06-23,0,삼성전자
1104,2016-06-24,0,삼성전자
1105,2016-06-27,0,삼성전자
1106,2016-06-28,1,삼성전자
1107,2016-06-29,0,삼성전자
1108,2016-06-30,1,삼성전자
1109,2016-07-01,1,삼성전자
1110,2016-07-04,0,삼성전자
1111,2016-07-05,1,삼성전자
1112,2016-07-06,0,삼성전자
1113,2016-07-07,1,삼성전자
1114,2016-07-08,1,삼성전자
1115,2016-07-11,1,삼성전자
1116,2016-07-12,0,삼성전자
1117,2016-07-13,1,삼성전자
1118,2016-07-14,1,삼성전자
1119,2016-07-15,1,삼성전자
1120,2016-07-18,1,삼성전자
1121,2016-07-19,0,삼성전자
1122,2016-07-20,1,삼성전자
1123,2016-07-21,1,삼성전자
1124,2016-07-22,0,삼성전자
1125,2016-07-25,0,삼성전자
1126,2016-07-26,1,삼성전자
1127,2016-07-27,0,삼성전자
1128,2016-07-28,0,삼성전자
1129,2016-07-29,1,삼성전자
1130,2016-08-01,1,삼성전자
1131,2016-08-02,0,삼성전자
1132,2016-08-03,0,삼성전자
1133,2016-08-04,0,삼성전자
1134,2016-08-05,1,삼성전자
1135,2016-08-08,1,삼성전자
1136,2016-08-09,0,삼성전자
1137,2016-08-10,0,삼성전자
1138,2016-08-11,1,삼성전자
1139,2016-08-12,0,삼성전자
1140,2016-08-16,1,삼성전자
1141,2016-08-17,0,삼성전자
1142,2016-08-18,1,삼성전자
1143,2016-08-19,1,삼성전자
1144,2016-08-22,0,삼성전자
1145,2016-08-23,1,삼성전자
1146,2016-08-24,0,삼성전자
1147,2016-08-25,0,삼성전자
1148,2016-08-26,0,삼성전자
1149,2016-08-29,1,삼성전자
1150,2016-08-30,1,삼성전자
1151,2016-08-31,0,삼성전자
1152,2016-09-01,0,삼성전자
1153,2016-09-02,1,삼성전자
1154,2016-09-05,1,삼성전자
1155,2016-09-06,1,삼성전자
1156,2016-09-07,0,삼성전자
1157,2016-09-08,1,삼성전자
1158,2016-09-09,0,삼성전자
1159,2016-09-12,0,삼성전자
1160,2016-09-13,1,삼성전자
1161,2016-09-19,1,삼성전자
1162,2016-09-20,1,삼성전자
1163,2016-09-21,1,삼성전자
1164,2016-09-22,1,삼성전자
1165,2016-09-23,0,삼성전자
1166,2016-09-26,0,삼성전자
1167,2016-09-27,1,삼성전자
1168,2016-09-28,0,삼성전자
1169,2016-09-29,1,삼성전자
1170,2016-09-30,0,삼성전자
1171,2016-10-04,1,삼성전자
1172,2016-10-05,1,삼성전자
1173,2016-10-06,1,삼성전자
1174,2016-10-07,1,삼성전자
1175,2016-10-10,0,삼성전자
1176,2016-10-11,0,삼성전자
1177,2016-10-12,0,삼성전자
1178,2016-10-13,1,삼성전자
1179,2016-10-14,1,삼성전자
1180,2016-10-17,1,삼성전자
1181,2016-10-18,0,삼성전자
1182,2016-10-19,1,삼성전자
1183,2016-10-20,0,삼성전자
1184,2016-10-21,0,삼성전자
1185,2016-10-24,1,삼성전자
1186,2016-10-25,0,삼성전자
1187,2016-10-26,0,삼성전자
1188,2016-10-27,1,삼성전자
1189,2016-10-28,1,삼성전자
1190,2016-10-31,1,삼성전자
1191,2016-11-01,1,삼성전자
1192,2016-11-02,0,삼성전자
1193,2016-11-03,0,삼성전자
1194,2016-11-04,1,삼성전자
1195,2016-11-07,1,삼성전자
1196,2016-11-08,1,삼성전자
1197,2016-11-09,0,삼성전자
1198,2016-11-10,1,삼성전자
1199,2016-11-11,0,삼성전자
1200,2016-11-14,0,삼성전자
1201,2016-11-15,0,삼성전자
1202,2016-11-16,1,삼성전자
1203,2016-11-17,1,삼성전자
1204,2016-11-18,1,삼성전자
1205,2016-11-21,1,삼성전자
1206,2016-11-22,1,삼성전자
1207,2016-11-23,1,삼성전자
1208,2016-11-24,1,삼성전자
1209,2016-11-25,0,삼성전자
1210,2016-11-28,1,삼성전자
1211,2016-11-29,0,삼성전자
1212,2016-11-30,1,삼성전자
1213,2016-12-01,1,삼성전자
1214,2016-12-02,0,삼성전자
1215,2016-12-05,0,삼성전자
1216,2016-12-06,1,삼성전자
1217,2016-12-07,1,삼성전자
1218,2016-12-08,1,삼성전자
1219,2016-12-09,0,삼성전자
1220,2016-12-12,0,삼성전자
1221,2016-12-13,1,삼성전자
1222,2016-12-14,1,삼성전자
1223,2016-12-15,0,삼성전자
1224,2016-12-16,1,삼성전자
1225,2016-12-19,1,삼성전자
1226,2016-12-20,1,삼성전자
1227,2016-12-21,0,삼성전자
1228,2016-12-22,1,삼성전자
1229,2016-12-23,0,삼성전자
1230,2016-12-26,1,삼성전자
1231,2016-12-27,1,삼성전자
1232,2016-12-28,0,삼성전자
1233,2016-12-29,1,삼성전자
1234,2017-01-02,1,삼성전자
1235,2017-01-03,1,삼성전자
1236,2017-01-04,0,삼성전자
1237,2017-01-05,0,삼성전자
1238,2017-01-06,1,삼성전자
1239,2017-01-09,1,삼성전자
1240,2017-01-10,1,삼성전자
1241,2017-01-11,1,삼성전자
1242,2017-01-12,1,삼성전자
1243,2017-01-13,0,삼성전자
1244,2017-01-16,0,삼성전자
1245,2017-01-17,1,삼성전자
1246,2017-01-18,0,삼성전자
1247,2017-01-19,1,삼성전자
1248,2017-01-20,0,삼성전자
1249,2017-01-23,1,삼성전자
1250,2017-01-24,1,삼성전자
1251,2017-01-25,1,삼성전자
1252,2017-01-26,1,삼성전자
1253,2017-01-31,0,삼성전자
1254,2017-02-01,0,삼성전자
1255,2017-02-02,1,삼성전자
1256,2017-02-03,1,삼성전자
1257,2017-02-06,1,삼성전자
1258,2017-02-07,0,삼성전자
1259,2017-02-08,0,삼성전자
1260,2017-02-09,0,삼성전자
1261,2017-02-10,0,삼성전자
1262,2017-02-13,0,삼성전자
1263,2017-02-14,0,삼성전자
1264,2017-02-15,1,삼성전자
1265,2017-02-16,1,삼성전자
1266,2017-02-17,0,삼성전자
1267,2017-02-20,1,삼성전자
1268,2017-02-21,1,삼성전자
1269,2017-02-22,1,삼성전자
1270,2017-02-23,0,삼성전자
1271,2017-02-24,0,삼성전자
1272,2017-02-27,0,삼성전자
1273,2017-02-28,1,삼성전자
1274,2017-03-02,1,삼성전자
1275,2017-03-03,0,삼성전자
1276,2017-03-06,1,삼성전자
1277,2017-03-07,1,삼성전자
1278,2017-03-08,0,삼성전자
1279,2017-03-09,0,삼성전자
1280,2017-03-10,0,삼성전자
1281,2017-03-13,1,삼성전자
1282,2017-03-14,1,삼성전자
1283,2017-03-15,1,삼성전자
1284,2017-03-16,1,삼성전자
1285,2017-03-17,1,삼성전자
1286,2017-03-20,0,삼성전자
1287,2017-03-21,1,삼성전자
1288,2017-03-22,0,삼성전자
1289,2017-03-23,0,삼성전자
1290,2017-03-24,0,삼성전자
1291,2017-03-27,0,삼성전자
1292,2017-03-28,1,삼성전자
1293,2017-03-29,1,삼성전자
1294,2017-03-30,1,삼성전자
1295,2017-03-31,0,삼성전자
1296,2017-04-03,1,삼성전자
1297,2017-04-04,1,삼성전자
1298,2017-04-05,1,삼성전자
1299,2017-04-06,0,삼성전자
1300,2017-04-07,0,삼성전자
1301,2017-04-10,1,삼성전자
1302,2017-04-11,0,삼성전자
1303,2017-04-12,1,삼성전자
1304,2017-04-13,1,삼성전자
1305,2017-04-14,0,삼성전자
1306,2017-04-17,0,삼성전자
1307,2017-04-18,0,삼성전자
1308,2017-04-19,0,삼성전자
1309,2017-04-20,0,삼성전자
1310,2017-04-21,1,삼성전자
1311,2017-04-24,1,삼성전자
1312,2017-04-25,1,삼성전자
1313,2017-04-26,1,삼성전자
1314,2017-04-27,1,삼성전자
1315,2017-04-28,1,삼성전자
1316,2017-05-02,1,삼성전자
1317,2017-05-04,1,삼성전자
1318,2017-05-08,1,삼성전자
1319,2017-05-10,0,삼성전자
1320,2017-05-11,0,삼성전자
1321,2017-05-12,1,삼성전자
1322,2017-05-15,1,삼성전자
1323,2017-05-16,1,삼성전자
1324,2017-05-17,0,삼성전자
1325,2017-05-18,0,삼성전자
1326,2017-05-19,0,삼성전자
1327,2017-05-22,1,삼성전자
1328,2017-05-23,0,삼성전자
1329,2017-05-24,0,삼성전자
1330,2017-05-25,1,삼성전자
1331,2017-05-26,1,삼성전자
1332,2017-05-29,0,삼성전자
1333,2017-05-30,0,삼성전자
1334,2017-05-31,1,삼성전자
1335,2017-06-01,0,삼성전자
1336,2017-06-02,1,삼성전자
1337,2017-06-05,0,삼성전자
1338,2017-06-07,0,삼성전자
1339,2017-06-08,0,삼성전자
1340,2017-06-09,1,삼성전자
1341,2017-06-12,0,삼성전자
1342,2017-06-13,1,삼성전자
1343,2017-06-14,0,삼성전자
1344,2017-06-15,1,삼성전자
1345,2017-06-16,0,삼성전자
1346,2017-06-19,1,삼성전자
1347,2017-06-20,1,삼성전자
1348,2017-06-21,0,삼성전자
1349,2017-06-22,1,삼성전자
1350,2017-06-23,0,삼성전자
1351,2017-06-26,1,삼성전자
1352,2017-06-27,1,삼성전자
1353,2017-06-28,0,삼성전자
1354,2017-06-29,1,삼성전자
1355,2017-06-30,0,삼성전자
1356,2017-07-03,0,삼성전자
1357,2017-07-04,0,삼성전자
1358,2017-07-05,1,삼성전자
1359,2017-07-06,1,삼성전자
1360,2017-07-07,0,삼성전자
1361,2017-07-10,1,삼성전자
1362,2017-07-11,1,삼성전자
1363,2017-07-12,1,삼성전자
1364,2017-07-13,1,삼성전자
1365,2017-07-14,0,삼성전자
1366,2017-07-17,1,삼성전자
1367,2017-07-18,1,삼성전자
1368,2017-07-19,0,삼성전자
1369,2017-07-20,1,삼성전자
1370,2017-07-21,0,삼성전자
1371,2017-07-24,0,삼성전자
1372,2017-07-25,0,삼성전자
1373,2017-07-26,0,삼성전자
1374,2017-07-27,0,삼성전자
1375,2017-07-28,0,삼성전자
1376,2017-07-31,1,삼성전자
1377,2017-08-01,1,삼성전자
1378,2017-08-02,1,삼성전자
1379,2017-08-03,0,삼성전자
1380,2017-08-04,0,삼성전자
1381,2017-08-07,0,삼성전자
1382,2017-08-08,1,삼성전자
1383,2017-08-09,0,삼성전자
1384,2017-08-10,0,삼성전자
1385,2017-08-11,0,삼성전자
1386,2017-08-14,1,삼성전자
1387,2017-08-16,1,삼성전자
1388,2017-08-17,1,삼성전자
1389,2017-08-18,0,삼성전자
1390,2017-08-21,0,삼성전자
1391,2017-08-22,1,삼성전자
1392,2017-08-23,1,삼성전자
1393,2017-08-24,1,삼성전자
1394,2017-08-25,0,삼성전자
1395,2017-08-28,0,삼성전자
1396,2017-08-29,0,삼성전자
1397,2017-08-30,1,삼성전자
1398,2017-08-31,1,삼성전자
1399,2017-09-01,1,삼성전자
1400,2017-09-04,0,삼성전자
1401,2017-09-05,1,삼성전자
1402,2017-09-06,1,삼성전자
1403,2017-09-07,1,삼성전자
1404,2017-09-08,1,삼성전자
1405,2017-09-11,1,삼성전자
1406,2017-09-12,0,삼성전자
1407,2017-09-13,1,삼성전자
1408,2017-09-14,1,삼성전자
1409,2017-09-15,1,삼성전자
1410,2017-09-18,1,삼성전자
1411,2017-09-19,0,삼성전자
1412,2017-09-20,1,삼성전자
1413,2017-09-21,1,삼성전자
1414,2017-09-22,1,삼성전자
1415,2017-09-25,1,삼성전자
1416,2017-09-26,0,삼성전자
1417,2017-09-27,1,삼성전자
1418,2017-09-28,0,삼성전자
1419,2017-09-29,1,삼성전자
1420,2017-10-10,1,삼성전자
1421,2017-10-11,1,삼성전자
1422,2017-10-12,1,삼성전자
1423,2017-10-13,0,삼성전자
1424,2017-10-16,0,삼성전자
1425,2017-10-17,1,삼성전자
1426,2017-10-18,0,삼성전자
1427,2017-10-19,0,삼성전자
1428,2017-10-20,1,삼성전자
1429,2017-10-23,1,삼성전자
1430,2017-10-24,0,삼성전자
1431,2017-10-25,0,삼성전자
1432,2017-10-26,0,삼성전자
1433,2017-10-27,1,삼성전자
1434,2017-10-30,1,삼성전자
1435,2017-10-31,1,삼성전자
1436,2017-11-01,1,삼성전자
1437,2017-11-02,0,삼성전자
1438,2017-11-03,0,삼성전자
1439,2017-11-06,0,삼성전자
1440,2017-11-07,0,삼성전자
1441,2017-11-08,1,삼성전자
1442,2017-11-09,0,삼성전자
1443,2017-11-10,1,삼성전자
1444,2017-11-13,0,삼성전자
1445,2017-11-14,0,삼성전자
1446,2017-11-15,0,삼성전자
1447,2017-11-16,1,삼성전자
1448,2017-11-17,1,삼성전자
1449,2017-11-20,0,삼성전자
1450,2017-11-21,1,삼성전자
1451,2017-11-22,1,삼성전자
1452,2017-11-23,0,삼성전자
1453,2017-11-24,1,삼성전자
1454,2017-11-27,0,삼성전자
1455,2017-11-28,1,삼성전자
1456,2017-11-29,0,삼성전자
1457,2017-11-30,0,삼성전자
1458,2017-12-01,1,삼성전자
1459,2017-12-04,1,삼성전자
1460,2017-12-05,0,삼성전자
1461,2017-12-06,0,삼성전자
1462,2017-12-07,1,삼성전자
1463,2017-12-08,1,삼성전자
1464,2017-12-11,0,삼성전자
1465,2017-12-12,1,삼성전자
1466,2017-12-13,0,삼성전자
1467,2017-12-14,0,삼성전자
1468,2017-12-15,0,삼성전자
1469,2017-12-18,1,삼성전자
1470,2017-12-19,1,삼성전자
1471,2017-12-20,0,삼성전자
1472,2017-12-21,0,삼성전자
1473,2017-12-22,1,삼성전자
1474,2017-12-26,0,삼성전자
1475,2017-12-27,1,삼성전자
1476,2017-12-28,1,삼성전자
1477,2018-01-02,1,삼성전자
1478,2018-01-03,1,삼성전자
1479,2018-01-04,0,삼성전자
1480,2018-01-05,1,삼성전자
1481,2018-01-08,0,삼성전자
1482,2018-01-09,0,삼성전자
1483,2018-01-10,0,삼성전자
1484,2018-01-11,0,삼성전자
1485,2018-01-12,0,삼성전자
1486,2018-01-15,1,삼성전자
